1.1747 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
44.1124 	EXP 	New trial (rep=2, index=2): {'muestra': 'A1.png', 'comp1': 'B1.png', 'comp2': 'B2.png', 'correct_key': 'left', 'relacion': 'A-B'}
44.1253 	EXP 	text_3: autoDraw = False
44.1253 	EXP 	text_3: autoDraw = False
44.1253 	EXP 	image: image = 'A1.png'
44.1253 	EXP 	image_2: image = 'B1.png'
44.1253 	EXP 	image_3: image = 'B2.png'
44.1253 	EXP 	crux: autoDraw = True
45.1249 	EXP 	image: autoDraw = True
45.1249 	EXP 	image_2: autoDraw = True
45.1249 	EXP 	image_3: autoDraw = True
45.1249 	EXP 	crux: autoDraw = False
46.0466 	DATA 	Keypress: left
46.0737 	EXP 	image: autoDraw = False
46.0737 	EXP 	image_2: autoDraw = False
46.0737 	EXP 	image_3: autoDraw = False
46.0737 	EXP 	crux: autoDraw = False
46.0737 	EXP 	text_3: text = 'bien hecho :)'
46.0737 	EXP 	text_3: autoDraw = True
47.5756 	EXP 	New trial (rep=2, index=3): {'muestra': 'A2.png', 'comp1': 'B2.png', 'comp2': 'B1.png', 'correct_key': 'left', 'relacion': 'A-B'}
47.5885 	EXP 	text_3: autoDraw = False
47.5885 	EXP 	text_3: autoDraw = False
47.5885 	EXP 	image: image = 'A2.png'
47.5885 	EXP 	image_2: image = 'B2.png'
47.5885 	EXP 	image_3: image = 'B1.png'
47.5885 	EXP 	crux: autoDraw = True
48.5882 	EXP 	image: autoDraw = True
48.5882 	EXP 	image_2: autoDraw = True
48.5882 	EXP 	image_3: autoDraw = True
48.5882 	EXP 	crux: autoDraw = False
49.4006 	DATA 	Keypress: left
49.4034 	EXP 	image: autoDraw = False
49.4034 	EXP 	image_2: autoDraw = False
49.4034 	EXP 	image_3: autoDraw = False
49.4034 	EXP 	crux: autoDraw = False
49.4034 	EXP 	text_3: text = 'bien hecho :)'
49.4034 	EXP 	text_3: autoDraw = True
50.9059 	EXP 	New trial (rep=3, index=0): {'muestra': 'A2.png', 'comp1': 'B2.png', 'comp2': 'B1.png', 'correct_key': 'left', 'relacion': 'A-B'}
50.9195 	EXP 	text_3: autoDraw = False
50.9195 	EXP 	text_3: autoDraw = False
50.9195 	EXP 	image: image = 'A2.png'
50.9195 	EXP 	image_2: image = 'B2.png'
50.9195 	EXP 	image_3: image = 'B1.png'
50.9195 	EXP 	crux: autoDraw = True
51.9182 	EXP 	image: autoDraw = True
51.9182 	EXP 	image_2: autoDraw = True
51.9182 	EXP 	image_3: autoDraw = True
51.9182 	EXP 	crux: autoDraw = False
52.7071 	DATA 	Keypress: left
52.7338 	EXP 	image: autoDraw = False
52.7338 	EXP 	image_2: autoDraw = False
52.7338 	EXP 	image_3: autoDraw = False
52.7338 	EXP 	crux: autoDraw = False
52.7338 	EXP 	text_3: text = 'bien hecho :)'
52.7338 	EXP 	text_3: autoDraw = True
54.2361 	EXP 	New trial (rep=3, index=1): {'muestra': 'A2.png', 'comp1': 'B1.png', 'comp2': 'B2.png', 'correct_key': 'right', 'relacion': 'A-B'}
54.2519 	EXP 	text_3: autoDraw = False
54.2519 	EXP 	text_3: autoDraw = False
54.2519 	EXP 	image: image = 'A2.png'
54.2519 	EXP 	image_2: image = 'B1.png'
54.2519 	EXP 	image_3: image = 'B2.png'
54.2519 	EXP 	crux: autoDraw = True
55.2479 	EXP 	image: autoDraw = True
55.2479 	EXP 	image_2: autoDraw = True
55.2479 	EXP 	image_3: autoDraw = True
55.2479 	EXP 	crux: autoDraw = False
55.8765 	DATA 	Keypress: right
55.8807 	EXP 	image: autoDraw = False
55.8807 	EXP 	image_2: autoDraw = False
55.8807 	EXP 	image_3: autoDraw = False
55.8807 	EXP 	crux: autoDraw = False
55.8807 	EXP 	text_3: text = 'bien hecho :)'
55.8807 	EXP 	text_3: autoDraw = True
57.3829 	EXP 	New trial (rep=3, index=2): {'muestra': 'A1.png', 'comp1': 'B1.png', 'comp2': 'B2.png', 'correct_key': 'left', 'relacion': 'A-B'}
57.3955 	EXP 	text_3: autoDraw = False
57.3955 	EXP 	text_3: autoDraw = False
57.3955 	EXP 	image: image = 'A1.png'
57.3955 	EXP 	image_2: image = 'B1.png'
57.3955 	EXP 	image_3: image = 'B2.png'
57.3955 	EXP 	crux: autoDraw = True
58.3952 	EXP 	image: autoDraw = True
58.3952 	EXP 	image_2: autoDraw = True
58.3952 	EXP 	image_3: autoDraw = True
58.3952 	EXP 	crux: autoDraw = False
59.3217 	DATA 	Keypress: left
59.3270 	EXP 	image: autoDraw = False
59.3270 	EXP 	image_2: autoDraw = False
59.3270 	EXP 	image_3: autoDraw = False
59.3270 	EXP 	crux: autoDraw = False
59.3270 	EXP 	text_3: text = 'bien hecho :)'
59.3270 	EXP 	text_3: autoDraw = True
60.8292 	EXP 	New trial (rep=3, index=3): {'muestra': 'A1.png', 'comp1': 'B2.png', 'comp2': 'B1.png', 'correct_key': 'right', 'relacion': 'A-B'}
60.8425 	EXP 	text_3: autoDraw = False
60.8425 	EXP 	text_3: autoDraw = False
60.8425 	EXP 	image: image = 'A1.png'
60.8425 	EXP 	image_2: image = 'B2.png'
60.8425 	EXP 	image_3: image = 'B1.png'
60.8425 	EXP 	crux: autoDraw = True
61.8414 	EXP 	image: autoDraw = True
61.8414 	EXP 	image_2: autoDraw = True
61.8414 	EXP 	image_3: autoDraw = True
61.8414 	EXP 	crux: autoDraw = False
62.7803 	DATA 	Keypress: right
62.8074 	EXP 	image: autoDraw = False
62.8074 	EXP 	image_2: autoDraw = False
62.8074 	EXP 	image_3: autoDraw = False
62.8074 	EXP 	crux: autoDraw = False
62.8074 	EXP 	text_3: text = 'bien hecho :)'
62.8074 	EXP 	text_3: autoDraw = True
64.3097 	EXP 	New trial (rep=4, index=0): {'muestra': 'A1.png', 'comp1': 'B2.png', 'comp2': 'B1.png', 'correct_key': 'right', 'relacion': 'A-B'}
64.3243 	EXP 	text_3: autoDraw = False
64.3243 	EXP 	text_3: autoDraw = False
64.3243 	EXP 	image: image = 'A1.png'
64.3243 	EXP 	image_2: image = 'B2.png'
64.3243 	EXP 	image_3: image = 'B1.png'
64.3243 	EXP 	crux: autoDraw = True
65.3217 	EXP 	image: autoDraw = True
65.3217 	EXP 	image_2: autoDraw = True
65.3217 	EXP 	image_3: autoDraw = True
65.3217 	EXP 	crux: autoDraw = False
66.2495 	DATA 	Keypress: right
66.2536 	EXP 	image: autoDraw = False
66.2536 	EXP 	image_2: autoDraw = False
66.2536 	EXP 	image_3: autoDraw = False
66.2536 	EXP 	crux: autoDraw = False
66.2536 	EXP 	text_3: text = 'bien hecho :)'
66.2536 	EXP 	text_3: autoDraw = True
67.7556 	EXP 	New trial (rep=4, index=1): {'muestra': 'A1.png', 'comp1': 'B1.png', 'comp2': 'B2.png', 'correct_key': 'left', 'relacion': 'A-B'}
67.7687 	EXP 	text_3: autoDraw = False
67.7687 	EXP 	text_3: autoDraw = False
67.7687 	EXP 	image: image = 'A1.png'
67.7687 	EXP 	image_2: image = 'B1.png'
67.7687 	EXP 	image_3: image = 'B2.png'
67.7687 	EXP 	crux: autoDraw = True
68.7517 	EXP 	image: autoDraw = True
68.7517 	EXP 	image_2: autoDraw = True
68.7517 	EXP 	image_3: autoDraw = True
68.7517 	EXP 	crux: autoDraw = False
69.6126 	DATA 	Keypress: left
69.6173 	EXP 	image: autoDraw = False
69.6173 	EXP 	image_2: autoDraw = False
69.6173 	EXP 	image_3: autoDraw = False
69.6173 	EXP 	crux: autoDraw = False
69.6173 	EXP 	text_3: text = 'bien hecho :)'
69.6173 	EXP 	text_3: autoDraw = True
71.1192 	EXP 	New trial (rep=4, index=2): {'muestra': 'A2.png', 'comp1': 'B2.png', 'comp2': 'B1.png', 'correct_key': 'left', 'relacion': 'A-B'}
71.1334 	EXP 	text_3: autoDraw = False
71.1334 	EXP 	text_3: autoDraw = False
71.1334 	EXP 	image: image = 'A2.png'
71.1334 	EXP 	image_2: image = 'B2.png'
71.1334 	EXP 	image_3: image = 'B1.png'
71.1334 	EXP 	crux: autoDraw = True
72.1317 	EXP 	image: autoDraw = True
72.1317 	EXP 	image_2: autoDraw = True
72.1317 	EXP 	image_3: autoDraw = True
72.1317 	EXP 	crux: autoDraw = False
72.8550 	DATA 	Keypress: left
72.8640 	EXP 	image: autoDraw = False
72.8640 	EXP 	image_2: autoDraw = False
72.8640 	EXP 	image_3: autoDraw = False
72.8640 	EXP 	crux: autoDraw = False
72.8640 	EXP 	text_3: text = 'bien hecho :)'
72.8640 	EXP 	text_3: autoDraw = True
74.3659 	EXP 	New trial (rep=4, index=3): {'muestra': 'A2.png', 'comp1': 'B1.png', 'comp2': 'B2.png', 'correct_key': 'right', 'relacion': 'A-B'}
74.3792 	EXP 	text_3: autoDraw = False
74.3792 	EXP 	text_3: autoDraw = False
74.3792 	EXP 	image: image = 'A2.png'
74.3792 	EXP 	image_2: image = 'B1.png'
74.3792 	EXP 	image_3: image = 'B2.png'
74.3792 	EXP 	crux: autoDraw = True
75.3786 	EXP 	image: autoDraw = True
75.3786 	EXP 	image_2: autoDraw = True
75.3786 	EXP 	image_3: autoDraw = True
75.3786 	EXP 	crux: autoDraw = False
76.1385 	DATA 	Keypress: right
76.1443 	EXP 	image: autoDraw = False
76.1443 	EXP 	image_2: autoDraw = False
76.1443 	EXP 	image_3: autoDraw = False
76.1443 	EXP 	crux: autoDraw = False
76.1443 	EXP 	text_3: text = 'bien hecho :)'
76.1443 	EXP 	text_3: autoDraw = True
77.6459 	EXP 	New trial (rep=5, index=0): {'muestra': 'A2.png', 'comp1': 'B1.png', 'comp2': 'B2.png', 'correct_key': 'right', 'relacion': 'A-B'}
77.6594 	EXP 	text_3: autoDraw = False
77.6594 	EXP 	text_3: autoDraw = False
77.6594 	EXP 	image: image = 'A2.png'
77.6594 	EXP 	image_2: image = 'B1.png'
77.6594 	EXP 	image_3: image = 'B2.png'
77.6594 	EXP 	crux: autoDraw = True
78.6423 	EXP 	image: autoDraw = True
78.6423 	EXP 	image_2: autoDraw = True
78.6423 	EXP 	image_3: autoDraw = True
78.6423 	EXP 	crux: autoDraw = False
79.3742 	DATA 	Keypress: right
79.3764 	EXP 	image: autoDraw = False
79.3764 	EXP 	image_2: autoDraw = False
79.3764 	EXP 	image_3: autoDraw = False
79.3764 	EXP 	crux: autoDraw = False
79.3764 	EXP 	text_3: text = 'bien hecho :)'
79.3764 	EXP 	text_3: autoDraw = True
80.8764 	EXP 	New trial (rep=5, index=1): {'muestra': 'A2.png', 'comp1': 'B2.png', 'comp2': 'B1.png', 'correct_key': 'left', 'relacion': 'A-B'}
80.8892 	EXP 	text_3: autoDraw = False
80.8892 	EXP 	text_3: autoDraw = False
80.8892 	EXP 	image: image = 'A2.png'
80.8892 	EXP 	image_2: image = 'B2.png'
80.8892 	EXP 	image_3: image = 'B1.png'
80.8892 	EXP 	crux: autoDraw = True
81.8887 	EXP 	image: autoDraw = True
81.8887 	EXP 	image_2: autoDraw = True
81.8887 	EXP 	image_3: autoDraw = True
81.8887 	EXP 	crux: autoDraw = False
82.6264 	DATA 	Keypress: left
82.6542 	EXP 	image: autoDraw = False
82.6542 	EXP 	image_2: autoDraw = False
82.6542 	EXP 	image_3: autoDraw = False
82.6542 	EXP 	crux: autoDraw = False
82.6542 	EXP 	text_3: text = 'bien hecho :)'
82.6542 	EXP 	text_3: autoDraw = True
84.1564 	EXP 	New trial (rep=5, index=2): {'muestra': 'A1.png', 'comp1': 'B2.png', 'comp2': 'B1.png', 'correct_key': 'right', 'relacion': 'A-B'}
84.1697 	EXP 	text_3: autoDraw = False
84.1697 	EXP 	text_3: autoDraw = False
84.1697 	EXP 	image: image = 'A1.png'
84.1697 	EXP 	image_2: image = 'B2.png'
84.1697 	EXP 	image_3: image = 'B1.png'
84.1697 	EXP 	crux: autoDraw = True
85.1688 	EXP 	image: autoDraw = True
85.1688 	EXP 	image_2: autoDraw = True
85.1688 	EXP 	image_3: autoDraw = True
85.1688 	EXP 	crux: autoDraw = False
86.2967 	DATA 	Keypress: right
86.3009 	EXP 	image: autoDraw = False
86.3009 	EXP 	image_2: autoDraw = False
86.3009 	EXP 	image_3: autoDraw = False
86.3009 	EXP 	crux: autoDraw = False
86.3009 	EXP 	text_3: text = 'bien hecho :)'
86.3009 	EXP 	text_3: autoDraw = True
87.8029 	EXP 	New trial (rep=5, index=3): {'muestra': 'A1.png', 'comp1': 'B1.png', 'comp2': 'B2.png', 'correct_key': 'left', 'relacion': 'A-B'}
87.8160 	EXP 	text_3: autoDraw = False
87.8160 	EXP 	text_3: autoDraw = False
87.8160 	EXP 	image: image = 'A1.png'
87.8160 	EXP 	image_2: image = 'B1.png'
87.8160 	EXP 	image_3: image = 'B2.png'
87.8160 	EXP 	crux: autoDraw = True
88.8152 	EXP 	image: autoDraw = True
88.8152 	EXP 	image_2: autoDraw = True
88.8152 	EXP 	image_3: autoDraw = True
88.8152 	EXP 	crux: autoDraw = False
89.6573 	DATA 	Keypress: left
89.6644 	EXP 	image: autoDraw = False
89.6644 	EXP 	image_2: autoDraw = False
89.6644 	EXP 	image_3: autoDraw = False
89.6644 	EXP 	crux: autoDraw = False
89.6644 	EXP 	text_3: text = 'bien hecho :)'
89.6644 	EXP 	text_3: autoDraw = True
91.1662 	EXP 	New trial (rep=6, index=0): {'muestra': 'A1.png', 'comp1': 'B1.png', 'comp2': 'B2.png', 'correct_key': 'left', 'relacion': 'A-B'}
91.1793 	EXP 	text_3: autoDraw = False
91.1793 	EXP 	text_3: autoDraw = False
91.1793 	EXP 	image: image = 'A1.png'
91.1793 	EXP 	image_2: image = 'B1.png'
91.1793 	EXP 	image_3: image = 'B2.png'
91.1793 	EXP 	crux: autoDraw = True
92.1788 	EXP 	image: autoDraw = True
92.1788 	EXP 	image_2: autoDraw = True
92.1788 	EXP 	image_3: autoDraw = True
92.1788 	EXP 	crux: autoDraw = False
92.9606 	DATA 	Keypress: left
92.9627 	EXP 	image: autoDraw = False
92.9627 	EXP 	image_2: autoDraw = False
92.9627 	EXP 	image_3: autoDraw = False
92.9627 	EXP 	crux: autoDraw = False
92.9627 	EXP 	text_3: text = 'bien hecho :)'
92.9627 	EXP 	text_3: autoDraw = True
94.4641 	EXP 	New trial (rep=6, index=1): {'muestra': 'A2.png', 'comp1': 'B1.png', 'comp2': 'B2.png', 'correct_key': 'right', 'relacion': 'A-B'}
94.4821 	EXP 	text_3: autoDraw = False
94.4821 	EXP 	text_3: autoDraw = False
94.4821 	EXP 	image: image = 'A2.png'
94.4821 	EXP 	image_2: image = 'B1.png'
94.4821 	EXP 	image_3: image = 'B2.png'
94.4821 	EXP 	crux: autoDraw = True
95.4755 	EXP 	image: autoDraw = True
95.4755 	EXP 	image_2: autoDraw = True
95.4755 	EXP 	image_3: autoDraw = True
95.4755 	EXP 	crux: autoDraw = False
96.3761 	DATA 	Keypress: right
96.3785 	EXP 	image: autoDraw = False
96.3785 	EXP 	image_2: autoDraw = False
96.3785 	EXP 	image_3: autoDraw = False
96.3785 	EXP 	crux: autoDraw = False
96.3785 	EXP 	text_3: text = 'bien hecho :)'
96.3785 	EXP 	text_3: autoDraw = True
97.8761 	EXP 	New trial (rep=6, index=2): {'muestra': 'A1.png', 'comp1': 'B2.png', 'comp2': 'B1.png', 'correct_key': 'right', 'relacion': 'A-B'}
97.8893 	EXP 	text_3: autoDraw = False
97.8893 	EXP 	text_3: autoDraw = False
97.8893 	EXP 	image: image = 'A1.png'
97.8893 	EXP 	image_2: image = 'B2.png'
97.8893 	EXP 	image_3: image = 'B1.png'
97.8893 	EXP 	crux: autoDraw = True
98.8889 	EXP 	image: autoDraw = True
98.8889 	EXP 	image_2: autoDraw = True
98.8889 	EXP 	image_3: autoDraw = True
98.8889 	EXP 	crux: autoDraw = False
99.7487 	DATA 	Keypress: right
99.7545 	EXP 	image: autoDraw = False
99.7545 	EXP 	image_2: autoDraw = False
99.7545 	EXP 	image_3: autoDraw = False
99.7545 	EXP 	crux: autoDraw = False
99.7545 	EXP 	text_3: text = 'bien hecho :)'
99.7545 	EXP 	text_3: autoDraw = True
101.2569 	EXP 	New trial (rep=6, index=3): {'muestra': 'A2.png', 'comp1': 'B2.png', 'comp2': 'B1.png', 'correct_key': 'left', 'relacion': 'A-B'}
101.2713 	EXP 	text_3: autoDraw = False
101.2713 	EXP 	text_3: autoDraw = False
101.2713 	EXP 	image: image = 'A2.png'
101.2713 	EXP 	image_2: image = 'B2.png'
101.2713 	EXP 	image_3: image = 'B1.png'
101.2713 	EXP 	crux: autoDraw = True
102.2689 	EXP 	image: autoDraw = True
102.2689 	EXP 	image_2: autoDraw = True
102.2689 	EXP 	image_3: autoDraw = True
102.2689 	EXP 	crux: autoDraw = False
103.2120 	DATA 	Keypress: left
103.2178 	EXP 	image: autoDraw = False
103.2178 	EXP 	image_2: autoDraw = False
103.2178 	EXP 	image_3: autoDraw = False
103.2178 	EXP 	crux: autoDraw = False
103.2178 	EXP 	text_3: text = 'bien hecho :)'
103.2178 	EXP 	text_3: autoDraw = True
104.7194 	EXP 	New trial (rep=7, index=0): {'muestra': 'A1.png', 'comp1': 'B1.png', 'comp2': 'B2.png', 'correct_key': 'left', 'relacion': 'A-B'}
104.7332 	EXP 	text_3: autoDraw = False
104.7332 	EXP 	text_3: autoDraw = False
104.7332 	EXP 	image: image = 'A1.png'
104.7332 	EXP 	image_2: image = 'B1.png'
104.7332 	EXP 	image_3: image = 'B2.png'
104.7332 	EXP 	crux: autoDraw = True
105.7324 	EXP 	image: autoDraw = True
105.7324 	EXP 	image_2: autoDraw = True
105.7324 	EXP 	image_3: autoDraw = True
105.7324 	EXP 	crux: autoDraw = False
106.5425 	DATA 	Keypress: left
106.5474 	EXP 	image: autoDraw = False
106.5474 	EXP 	image_2: autoDraw = False
106.5474 	EXP 	image_3: autoDraw = False
106.5474 	EXP 	crux: autoDraw = False
106.5474 	EXP 	text_3: text = 'bien hecho :)'
106.5474 	EXP 	text_3: autoDraw = True
108.0488 	EXP 	New trial (rep=7, index=1): {'muestra': 'A1.png', 'comp1': 'B2.png', 'comp2': 'B1.png', 'correct_key': 'right', 'relacion': 'A-B'}
108.0631 	EXP 	text_3: autoDraw = False
108.0631 	EXP 	text_3: autoDraw = False
108.0631 	EXP 	image: image = 'A1.png'
108.0631 	EXP 	image_2: image = 'B2.png'
108.0631 	EXP 	image_3: image = 'B1.png'
108.0631 	EXP 	crux: autoDraw = True
109.0456 	EXP 	image: autoDraw = True
109.0456 	EXP 	image_2: autoDraw = True
109.0456 	EXP 	image_3: autoDraw = True
109.0456 	EXP 	crux: autoDraw = False
110.2117 	DATA 	Keypress: right
110.2138 	EXP 	image: autoDraw = False
110.2138 	EXP 	image_2: autoDraw = False
110.2138 	EXP 	image_3: autoDraw = False
110.2138 	EXP 	crux: autoDraw = False
110.2138 	EXP 	text_3: text = 'bien hecho :)'
110.2138 	EXP 	text_3: autoDraw = True
111.7283 	EXP 	Imported entrenamiento2.xlsx as conditions, 4 conditions, 5 params
111.7291 	EXP 	Created sequence: random, trialTypes=4, nReps=8, seed=None
111.7299 	EXP 	New trial (rep=0, index=0): {'muestra': 'CY2.png', 'comp1': 'B1.png', 'comp2': 'B2.png', 'correct_key': 'right', 'relacion': 'CY-B'}
111.7428 	EXP 	text_3: autoDraw = False
111.7428 	EXP 	text_3: autoDraw = False
111.7428 	EXP 	image_7: size = array([0.4, 0.2])
111.7428 	EXP 	image_7: image = 'CY2.png'
111.7428 	EXP 	image_8: image = 'B1.png'
111.7428 	EXP 	image_9: image = 'B2.png'
111.7428 	EXP 	crux_3: autoDraw = True
112.7420 	EXP 	image_7: autoDraw = True
112.7420 	EXP 	image_8: autoDraw = True
112.7420 	EXP 	image_9: autoDraw = True
112.7420 	EXP 	crux_3: autoDraw = False
115.7532 	EXP 	image_7: autoDraw = False
115.7532 	EXP 	image_8: autoDraw = False
115.7532 	EXP 	image_9: autoDraw = False
115.7532 	EXP 	image_7: autoDraw = False
115.7532 	EXP 	image_8: autoDraw = False
115.7532 	EXP 	image_9: autoDraw = False
115.7532 	EXP 	crux_3: autoDraw = False
115.7532 	EXP 	text_5: text = 'muy lento!'
115.7532 	EXP 	text_5: autoDraw = True
116.7933 	DATA 	Keypress: escape
117.1494 	EXP 	window1: mouseVisible = True
